,"875","875","636","0","729","2335","729","1.1462264150943395","875","875","1120","0","1388","2953","1388","1.2392857142857143","875","875","1009","0","1331","3461","1331","1.3191278493557979","875","875","863","0","1263","3674","1263","1.4634994206257241","875","875","710","0","1111","3877","1111","1.564788732394366","875","875","562","0","900","4096","900","1.601423487544484","875","875","386","0","686","4307","686","1.7772020725388602","875","875","337","0","691","4304","691","2.050445103857567","875","875","248","0","594","4403","594","2.3951612903225805","875","875","107","0","397","4598","397","3.710280373831776"
,"876","876","635","0","728","2336","728","1.146456692913386","876","876","1116","0","1383","2958","1383","1.239247311827957","876","876","1009","0","1331","3461","1331","1.3191278493557979","876","876","863","0","1263","3674","1263","1.4634994206257241","876","876","710","0","1111","3877","1111","1.564788732394366","876","876","561","0","899","4097","899","1.6024955436720143","876","876","386","0","686","4307","686","1.7772020725388602","876","876","335","0","688","4307","688","2.053731343283582","876","876","248","0","594","4403","594","2.3951612903225805","876","876","105","0","389","4606","389","3.704761904761905"
,"877","877","632","0","725","2339","725","1.1471518987341771","877","877","1112","0","1379","2962","1379","1.2401079136690647","877","877","1009","0","1331","3461","1331","1.3191278493557979","877","877","862","0","1260","3677","1260","1.4617169373549883","877","877","710","0","1111","3877","1111","1.564788732394366","877","877","560","0","897","4099","897","1.6017857142857144","877","877","385","0","684","4309","684","1.7766233766233765","877","877","335","0","688","4307","688","2.053731343283582","877","877","248","0","594","4403","594","2.3951612903225805","877","877","103","0","379","4616","379","3.679611650485437"
,"878","878","632","0","725","2339","725","1.1471518987341771","878","878","1107","0","1374","2967","1374","1.2411924119241193","878","878","1008","0","1329","3463","1329","1.318452380952381","878","878","861","0","1257","3680","1257","1.4599303135888502","878","878","710","0","1111","3877","1111","1.564788732394366","878","878","559","0","895","4101","895","1.6010733452593917","878","878","384","0","681","4312","681","1.7734375","878","878","335","0","688","4307","688","2.053731343283582","878","878","248","0","594","4403","594","2.3951612903225805","878","878","103","0","379","4616","379","3.679611650485437"
,"879","879","631","0","724","2340","724","1.1473851030110935","879","879","1106","0","1373","2968","1373","1.2414104882459314","879","879","1008","0","1329","3463","1329","1.318452380952381","879","879","860","0","1254","3683","1254","1.458139534883721","879","879","710","0","1111","3877","1111","1.564788732394366","879","879","557","0","892","4104","892","1.601436265709156","879","879","383","0","678","4315","678","1.7702349869451697","879","879","333","0","685","4310","685","2.057057057057057","879","879","248","0","594","4403","594","2.3951612903225805","879","879","103","0","379","4616","379","3.679611650485437"
,"880","880","631","0","724","2340","724","1.1473851030110935","880","880","1104","0","1371","2970","1371","1.2418478260869565","880","880","1008","0","1329","3463","1329","1.318452380952381","880","880","860","0","1254","3683","1254","1.458139534883721","880","880","710","0","1111","3877","1111","1.564788732394366","880","880","557","0","892","4104","892","1.601436265709156","880","880","383","0","678","4315","678","1.7702349869451697","880","880","333","0","685","4310","685","2.057057057057057","880","880","246","0","585","4412","585","2.3780487804878048","880","880","103","0","379","4616","379","3.679611650485437"
,"881","881","631","0","724","2340","724","1.1473851030110935","881","881","1103","0","1370","2971","1370","1.242067089755213","881","881","1007","0","1328","3464","1328","1.3187686196623634","881","881","860","0","1254","3683","1254","1.458139534883721","881","881","709","0","1110","3878","1110","1.5655853314527504","881","881","556","0","891","4105","891","1.6025179856115108","881","881","383","0","678","4315","678","1.7702349869451697","881","881","333","0","685","4310","685","2.057057057057057","881","881","246","0","585","4412","585","2.3780487804878048","881","881","103","0","379","4616","379","3.679611650485437"
,"882","882","631","0","724","2340","724","1.1473851030110935","882","882","1100","0","1367","2974","1367","1.2427272727272727","882","882","1006","0","1327","3465","1327","1.3190854870775348","882","882","860","0","1254","3683","1254","1.458139534883721","882","882","709","0","1110","3878","1110","1.5655853314527504","882","882","556","0","891","4105","891","1.6025179856115108","882","882","383","0","678","4315","678","1.7702349869451697","882","882","333","0","685","4310","685","2.057057057057057","882","882","245","0","584","4413","584","2.3836734693877553","882","882","101","0","369","4626","369","3.6534653465346536"
,"883","883","631","0","724","2340","724","1.1473851030110935","883","883","1099","0","1365","2976","1365","1.2420382165605095","883","883","1006","0","1327","3465","1327","1.3190854870775348","883","883","860","0","1254","3683","1254","1.458139534883721","883","883","709","0","1110","3878","1110","1.5655853314527504","883","883","556","0","891","4105","891","1.6025179856115108","883","883","383","0","678","4315","678","1.7702349869451697","883","883","333","0","685","4310","685","2.057057057057057","883","883","245","0","584","4413","584","2.3836734693877553","883","883","101","0","369","4626","369","3.6534653465346536"
,"884","884","631","0","724","2340","724","1.1473851030110935","884","884","1094","0","1359","2982","1359","1.2422303473491774","884","884","1006","0","1327","3465","1327","1.3190854870775348","884","884","859","0","1252","3685","1252","1.4575087310826542","884","884","707","0","1104","3884","1104","1.5615275813295615","884","884","556","0","891","4105","891","1.6025179856115108","884","884","382","0","675","4318","675","1.7670157068062826","884","884","333","0","685","4310","685","2.057057057057057","884","884","245","0","584","4413","584","2.3836734693877553","884","884","100","0","364","4631","364","3.64"
,"885","885","631","0","724","2340","724","1.1473851030110935","885","885","1092","0","1357","2984","1357","1.2426739926739927","885","885","1006","0","1327","3465","1327","1.3190854870775348","885","885","857","0","1250","3687","1250","1.4585764294049008","885","885","705","0","1100","3888","1100","1.5602836879432624","885","885","556","0","891","4105","891","1.6025179856115108","885","885","382","0","675","4318","675","1.7670157068062826","885","885","333","0","685","4310","685","2.057057057057057","885","885","245","0","584","4413","584","2.3836734693877553","885","885","100","0","364","4631","364","3.64"
,"886","886","631","0","724","2340","724","1.1473851030110935","886","886","1089","0","1353","2988","1353","1.2424242424242424","886","886","1006","0","1327","3465","1327","1.3190854870775348","886","886","856","0","1248","3689","1248","1.4579439252336448","886","886","705","0","1100","3888","1100","1.5602836879432624","886","886","556","0","891","4105","891","1.6025179856115108","886","886","380","0","669","4324","669","1.7605263157894737","886","886","333","0","685","4310","685","2.057057057057057","886","886","245","0","584","4413","584","2.3836734693877553","886","886","100","0","364","4631","364","3.64"
,"887","887","631","0","724","2340","724","1.1473851030110935","887","887","1084","0","1347","2994","1347","1.242619926199262","887","887","1006","0","1327","3465","1327","1.3190854870775348","887","887","855","0","1245","3692","1245","1.456140350877193","887","887","705","0","1100","3888","1100","1.5602836879432624","887","887","554","0","886","4110","886","1.5992779783393503","887","887","380","0","669","4324","669","1.7605263157894737","887","887","333","0","685","4310","685","2.057057057057057","887","887","244","0","579","4418","579","2.372950819672131","887","887","100","0","364","4631","364","3.64"
,"888","888","630","0","723","2341","723","1.1476190476190475","888","888","1084","0","1347","2994","1347","1.242619926199262","888","888","1006","0","1327","3465","1327","1.3190854870775348","888","888","851","0","1237","3700","1237","1.4535840188014102","888","888","704","0","1099","3889","1099","1.5610795454545454","888","888","554","0","886","4110","886","1.5992779783393503","888","888","379","0","668","4325","668","1.762532981530343","888","888","333","0","685","4310","685","2.057057057057057","888","888","244","0","579","4418","579","2.372950819672131","888","888","100","0","364","4631","364","3.64"
,"889","889","626","0","718","2346","718","1.1469648562300319","889","889","1082","0","1344","2997","1344","1.2421441774491682","889","889","1006","0","1327","3465","1327","1.3190854870775348","889","889","851","0","1237","3700","1237","1.4535840188014102","889","889","703","0","1097","3891","1097","1.5604551920341394","889","889","552","0","883","4113","883","1.5996376811594204","889","889","379","0","668","4325","668","1.762532981530343","889","889","333","0","685","4310","685","2.057057057057057","889","889","243","0","574","4423","574","2.3621399176954734","889","889","100","0","364","4631","364","3.64"
,"890","890","625","0","717","2347","717","1.1472","890","890","1079","0","1341","3000","1341","1.242817423540315","890","890","1006","0","1327","3465","1327","1.3190854870775348","890","890","849","0","1233","3704","1233","1.452296819787986","890","890","703","0","1097","3891","1097","1.5604551920341394","890","890","551","0","879","4117","879","1.5952813067150635","890","890","378","0","667","4326","667","1.7645502645502646","890","890","331","0","679","4316","679","2.0513595166163143","890","890","243","0","574","4423","574","2.3621399176954734","890","890","98","0","362","4633","362","3.693877551020408"
